CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_TYPE_DESC,BLDG_NAME,BLDG_DESC,PERMIT_TYPE,PERMIT_VALUE,SQF,ADDRESS,ZIP_CODE,PIN,PLANNING_AREA
003,13114,02393628,00302393628,Coon Rapids,2012,Government Office,City of Coon Rapids,Vehicle storage facility,N,1528300,19508,11155 Robinson Dr,55433,143124320147,Developed Communities
003,13114,02393628,00302393628,Coon Rapids,2012,Medical--Commercial,North Suburban Eye Care,Office and medical,N,3300000,31915,3777 Coon Rapids Blvd,55433,173124210045,Developed Communities
003,13114,02393628,00302393628,Coon Rapids,2012,Other Commercial Services,Firestone Auto Care,Auto shop,N,1185809,8307,11491 Hanson Blvd,55433,153124130210,Developed Communities
003,13114,02393628,00302393628,Coon Rapids,2012,Schools,Anoka Ramsey Community College,Fine arts bldg,A,3951500,3618,11200 Mississippi Blvd,55433,173124410001,Developed Communities
053,13168,02393634,05302393634,Corcoran,2003,Other Commercial Services,Park Place Storage,Storage units,N,650000,12000,6415 County Rd 19,55357,3111923310083,Developing Communities
053,13168,02393634,05302393634,Corcoran,2003,Religious,Immanuel United Methodist,Church,A,300000,3250,10025 County Rd 101,55340,1211923110001,Developing Communities
053,13168,02393634,05302393634,Corcoran,2003,Retail,Grove Nursery,Nursery,N,175000,3800,9650 Trail Haven,55340,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Government Office,City of Corcoran,Police Department,A,360000,1860,8200 County Rd 116,55340,2411923320001,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Other Commercial Services,Park Place Storage,Storage,N,166000,11970,6415 County Rd 19,55357,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Other Commercial Services,Park Place Storage,Storage,N,249000,11970,6415 County Rd 19,55357,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Other Commercial Services,Park Place Storage,Storage,N,249000,11970,6415 County Rd 19,55357,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Other Commercial Services,Park Place Storage,Storage,N,249000,11970,6415 County Rd 19,55357,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2004,Other Commercial Services,Park Place Storage,Storage,N,250000,11970,6415 County Rd 19,55357,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2005,Other Commercial Services,Park Place Storage,Storage,N,280000,11970,6419 Co Rd 19,55357,311192331,Developing Communities
053,13168,02393634,05302393634,Corcoran,2006,Office/Warehouse,Doboszenski &amp; Sons,Office 12 and156 sf/maintenance 17 and500 sf,N,1965600,29656,9520 Co Rd 19,55357,0711923420006,Developing Communities
053,13168,02393634,05302393634,Corcoran,2007,No Projects,None,,,,,,,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2008,Office/Warehouse,Gazelle Marketing,Office warehouse,N,510457,14400,20115 Auger Av,,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2009,No Projects,None,,,,,,,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2010,No Projects,,,,,,,,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2011,No Data,,,,,,,,,Developing Communities
053,13168,02393634,05302393634,Corcoran,2012,Other Commercial Services,Park Place Storage,Storage,N,381699,,6415 County Road 19,,,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Arts Entertainment and Recreation,Severson Horse Farm,Arena,A,225800,14400,11050 Manning Av S,55016,3602721110002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Bank,Wells Fargo,Bank,N,950000,8250,8770 East Pt Douglas Rd S,55016,2102721140020,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Eating and Drinking Establishments,Subway,Fast food restaurant,N,354000,3480,8455 East Pt Douglas Rd S,55016,2102721210008,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Manufacturing,CCE Technologies,Industrial,A,320000,13000,7555 95th St S,55016,2002721410008,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Manufacturing,Schmid Packaging,Industrial,N,1050000,35016,7699 95th St S,55016,2002721410007,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Manufacturing,3M Bldg 185,Industrial,N,2100000,19000,10746 Innovation Rd S,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Manufacturing,3M Bldg 145,Industrial; silo,A,500000,,10746 Innovation Rd S,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Other Commercial Services,Acorn Mini Storage,Storage,N,365000,21337,8625 West Pt Douglas Rd,55016,2102721130004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Retail,Menards,Retail,A,412000,28800,9000 East Pt Douglas Rd S,55016,2102721410002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2003,Retail,Kohls,Retail,N,4500000,96751,7990 Hardwood Av S,55016,0802721330038,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Eating and Drinking Establishments,Ruby Tuesday Restaurant,Restaurant,N,1200000,5890,7350 Hardwood Ct S,55016,0802721340015,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Manufacturing,Plastic Resources,Industrial,N,800000,30160,7887 95th St S,55016,2002721410012,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Manufacturing,Innovative Chemicals,Industrial,N,960000,29529,7769 95th St S,55016,2002721410011,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Office,Oak Park Commons I,Office,N,840000,15194,7430 80th St S,55016,0802721340002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Retail,Cottage Grove Marketplace,Retail,N,750000,12090,8599 West Point Douglas Rd S,55016,2102721220011,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2004,Retail,Shoppes at Gateway North,Retail,N,1263200,17600,7750 Harkness Ave S,55016,0802721330014,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Manufacturing,3M,Manufacturing; process facility,A,200000,1600,10746 Innovation Rd S,55016,3502721110002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Manufacturing,American AGCO II,Manufacturing,N,2150000,60000,7800 97th St S,55016,2002721410017,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Office,Pointe West Business Center #1,Office condos,N,985200,23150,8617 West Pt Douglas Rd S,55016,2102721210011,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Office,Pointe West Business Center #2,Office condos,N,607000,15458,8619 West Pt Douglas Rd S,55016,2102721240004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Kath Fuel/Store,Gas station and car wash,N,525000,4200,7033 Jorgensen Ln S,55016,1002721110085,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Oak Park Commons II,Retail/restaurant/office,N,942470,14000,7420 80th St S,55016,0802721340020,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Holiday Stationstore,Gas station/convenience store,N,850000,6965,6921 Pine Arbor Dr S,55016,0502721430053,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Starbucks/spec space,Retail,N,400000,2665,7190 East Pt Douglas Rd S,55016,1702721210046,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Pine Grove Marketplace,Retail,N,677160,11286,8800 East Pt Douglas Rd S,55016,2102721140021,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Retail,Dubois Conservatories,Retail,A,100000,3856,11825 West Pt Douglas Rd S,55016,3602721410001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2005,Schools,Cottage Grove Junior High School,School,A,472728,1680,9775 Indian Blvd S,55016,1002721430078,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Government Office,Washington County,Government service center; offices and courts,N,5700000,43000,13000 Ravine Pkwy S,55016,1402721330001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Manufacturing,Ichor Creative Stone,Manufacturing,N,1875000,42014,9850 Hemingway Av S,55016,2002721430004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Medical--Commercial,Summerhill Professional Bldg,Medical building,N,2760000,39062,6936 Pine Arbor Dr S,55016,0502721430003,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Office,Rygh Office Bldg.,Office and spec,N,814490,10184,6939 Pine Arbor Dr S,55016,F006217,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Office,Resorts &amp; Lodges,Office,N,1350000,25196,9900 Hemingway Av S,55016,2002721440001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Religious,United Church of Christ,Church,A,1060000,5668,7008 Lamar Av S,55016,1202721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Retail,Bongards Meats,Retail,N,550000,3750,7009 Jorgensen Ln S,55016,1002721110084,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Retail,Gas/Plus 7 Phillips 66,Gas station/convenience store,N,535000,4200,7033 Jorgensen Ln S,55016,1002721110085,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2006,Retail,Holiday Stationstore,Gas station/convenience store,N,900000,4993,8101 Hadley Av S,55016,1802721110021,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2007,Medical--Commercial,80th Street Commons,Medical/Office/Retail,N,980000,10290,7500 80th St S,55016,0802721340004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2007,Office/Warehouse,Kappa Building,Office/whse condos,N,1123000,20000,9800 Hemingway Av S,55016,2002721430005,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2007,Other Industrial,3M,Transformer building,N,261000,1200,10746 Innovation Rd,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2007,Schools,Cottage Grove Junior High,School,A,1772000,13226,9775 Idian Blvd S,55016,1002721430078,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2007,Warehouse,Werner Electric,Warehouse,N,4500000,116496,7450 95th St S,55016,2002721240032,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Eating and Drinking Establishments,Culver's,Restaurant,N,822700,4278,7998 Hardwood Av S,55016,08-027-21-33-0054,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Medical--Commercial,Allina Medical Clinic,Medical clinic,A,800000,11466,8611 West Point Douglas Road S,55016,21-027-21-22-0005,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Office/Warehouse,CP Rail,Office/whse; ofc expansion,A,134082,2301,9250 Ideal Av S,55016,20-027-21-11-0001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Other Commercial Services,Acorn Mini Storage,Mini storage,N,280000,8247,8625 West Point Douglas Road S,55016,21-027-21-13-0004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Other Commercial Services,Hastings Crossroads Collision,Auto body repair shop,N,1224220,17496,7515 95th St S,55016,20-027-21-42-0002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Recreation Public,Cottage Grove Ice Arena,Ice arena,A,5190000,41200,8020 80th St S,55016,09-027-21-33-0002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Schools,Park Senior High School,High school; 3 addns,A,19000000,30042,8040 80th St S,55016,09-027-21-33-0001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2008,Schools,Grey Cloud Elementary School,School; 2 addns,A,2800000,12252,9525 Indian Blvd S,55016,10-027-21-43-0079,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2009,No Projects,None,,,,,,,,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2010,Other Commercial Services,Jamaica BP,Gas Station Convenience Store with Car Wash,N,1000000,5562,8490 East Point Douglas Road South,55016,2102721120006,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2010,Other Industrial,3M Wellhouse #9 &amp; #18,Wellhouses,N,289500,630,10746 Innovation Road South,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2010,Other Industrial,3M Solar Panel Building,Solar test area,N,258950,405,10746 Innovation Road South,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2011,No Projects,,,,,,,,,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Government Office,Cottage Grove Public Safety/City Hall,public safety/city hall facility,N,11000000,66779,12800 Ravine Parkway South,55016,1402721320001,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Office/Warehouse,Werner Electric,office/warehouse,A,190000,11176,7450 95th Street South,55016,2002721240034,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Other Commercial Services,Acorn Mini Storage,self storage,N,550000,13600,8625 West Point Douglas Road South,55016,2102721130004,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Other Industrial,B112,Phase II,A,7130000,60950,10746 Innovation Road South,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Other Industrial,B092,carbon filtration building,N,5600000,10354,10746 Innovation Road South,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Other Industrial,B112,Phase I,A,1095000,70811,10746 Innovation Road South,55016,3502721220002,Developing Communities
163,13456,02393644,16302393644,Cottage Grove,2012,Other Industrial,Bag House,bag house,A,186000,2200,10746 Innovation Road South,55016,3502721220002,Developing Communities
139,13726,00663886,13900663886,Credit River Township,2003,Other Commercial Services,Small/equine animal clinic,Veterinarian clinic,N,1125408,,18577 Natchez Av,55372,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2004,Other Commercial Services,Equine/Small Animal Clinic,Veterinary clinic - barn,N,249661,,18577 Natchez Ave,55372,49150100,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2004,Utilities--Commercial,AM/FM License,Radio Tower,N,514000,,20979 Flag Trl,55372,49300171,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2005,Arts Entertainment and Recreation,The Territory Lodge,Community center for residents,N,1000000,,21645 Dakota Av,55372,040960380,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2006,Utilities--Commercial,Minn Valley Electric Coop,Electrical sub-station,N,128754,,17450 Killarney Av,55372,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2007,Arts Entertainment and Recreation,Legends Club,Clubhouse addition,A,110000,,8670 Credit River Blvd,55372,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2008,No Projects,No activity,,,,,,,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2009,No Projects,None,,,,,,,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2010,No Projects,,,,,,,,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2011,No Projects,,,,,,,,,Rural Communities: Rural Residential Areas
139,13726,00663886,13900663886,Credit River Township,2012,No Projects,,,,,,,,,Rural Communities: Rural Residential Areas
053,14158,02393683,05302393683,Crystal,2003,Other Commercial Services,Fantastic Sams,Salon,N,230000,1250,Unknown,,,Developed Communities
053,14158,02393683,05302393683,Crystal,2004,Retail,Michael's/Marshall's,Retail (Crystal Shopping Center),A,3600000,54000,201 Willow,,,Developed Communities
053,14158,02393683,05302393683,Crystal,2005,Bank,TCF,Bank,N,900000,4400,6830 56th Av N,55428,0511821420569,Developed Communities
053,14158,02393683,05302393683,Crystal,2006,Other Commercial Services,Washburn-McReavy,Funeral home,N,1175000,,5125 West Broadway,55429,0911826230005,Developed Communities
053,14158,02393683,05302393683,Crystal,2006,Other Commercial Services,Dukes Body Shop,Body shop expansion,A,666000,,5170 West Broadway,55429,0911821220008,Developed Communities
053,14158,02393683,05302393683,Crystal,2007,Retail,O'Reilly Auto Parts,Retail; auto parts,N,429000,6600,4921 West Broadway,55429,,Developed Communities
